device_id,device_type,manufacturer_class,model_family,measurement_domain,sampling_profile,reliability_class,facility_id,patient_assignment_type,active,assigned_patient_id
DEV-00309,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0309
WRB-00309,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0309
DEV-00310,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0310
WRB-00310,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0310
DEV-00311,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0311
WRB-00311,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0311
DEV-00312,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0312
WRB-00312,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0312
DEV-00313,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0313
WRB-00313,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0313
DEV-00314,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0314
WRB-00314,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0314
DEV-00315,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0315
WRB-00315,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0315
DEV-00316,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0316
WRB-00316,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0316
DEV-00317,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0317
WRB-00317,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0317
DEV-00318,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0318
WRB-00318,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0318
DEV-00319,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0319
WRB-00319,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0319
DEV-00320,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0320
WRB-00320,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0320
DEV-00321,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0321
WRB-00321,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0321
DEV-00322,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0322
WRB-00322,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0322
DEV-00323,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0323
WRB-00323,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0323
DEV-00324,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0324
WRB-00324,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0324
DEV-00325,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0325
WRB-00325,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0325
DEV-00326,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0326
WRB-00326,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0326
DEV-00327,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0327
WRB-00327,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0327
DEV-00328,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0328
WRB-00328,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0328
DEV-00329,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0329
WRB-00329,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0329
DEV-00330,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0330
WRB-00330,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0330
DEV-00331,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0331
WRB-00331,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0331
DEV-00332,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0332
WRB-00332,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0332
DEV-00333,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0333
WRB-00333,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0333
DEV-00334,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0334
WRB-00334,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0334
DEV-00335,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0335
WRB-00335,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0335
DEV-00336,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0336
WRB-00336,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0336
DEV-00337,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0337
WRB-00337,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0337
DEV-00338,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0338
WRB-00338,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0338
DEV-00339,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0339
WRB-00339,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0339
DEV-00340,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0340
WRB-00340,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0340
DEV-00341,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0341
WRB-00341,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0341
DEV-00342,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0342
WRB-00342,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0342
DEV-00343,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0343
WRB-00343,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0343
DEV-00344,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0344
WRB-00344,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0344
DEV-00345,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0345
WRB-00345,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0345
DEV-00346,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0346
WRB-00346,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0346
DEV-00347,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0347
WRB-00347,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0347
DEV-00348,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0348
WRB-00348,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0348
DEV-00349,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0349
WRB-00349,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0349
DEV-00350,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0350
WRB-00350,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0350
DEV-00351,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0351
WRB-00351,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0351
DEV-00352,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0352
WRB-00352,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0352
DEV-00353,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0353
WRB-00353,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0353
DEV-00354,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0354
WRB-00354,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0354
DEV-00355,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0355
WRB-00355,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0355
DEV-00356,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0356
WRB-00356,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0356
DEV-00357,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0357
WRB-00357,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0357
DEV-00358,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0358
WRB-00358,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0358
DEV-00359,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0359
WRB-00359,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0359
DEV-00360,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0360
WRB-00360,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0360
DEV-00361,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0361
WRB-00361,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0361
DEV-00362,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0362
WRB-00362,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0362
DEV-00363,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0363
WRB-00363,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0363
DEV-00364,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0364
WRB-00364,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0364
DEV-00365,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0365
WRB-00365,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0365
DEV-00366,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0366
WRB-00366,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0366
DEV-00367,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0367
WRB-00367,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0367
DEV-00368,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0368
WRB-00368,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0368
DEV-00369,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0369
WRB-00369,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0369
DEV-00370,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0370
WRB-00370,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0370
DEV-00371,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0371
WRB-00371,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0371
DEV-00372,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0372
WRB-00372,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0372
DEV-00373,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0373
WRB-00373,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0373
DEV-00374,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0374
WRB-00374,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0374
DEV-00375,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0375
WRB-00375,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0375
DEV-00376,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0376
WRB-00376,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0376
DEV-00377,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0377
WRB-00377,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0377
DEV-00378,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0378
WRB-00378,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0378
DEV-00379,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0379
WRB-00379,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0379
DEV-00380,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0380
WRB-00380,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0380
DEV-00381,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0381
WRB-00381,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0381
DEV-00382,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0382
WRB-00382,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0382
DEV-00383,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0383
WRB-00383,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0383
DEV-00384,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0384
WRB-00384,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0384
DEV-00385,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0385
WRB-00385,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0385
DEV-00386,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0386
WRB-00386,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0386
DEV-00387,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0387
WRB-00387,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0387
DEV-00388,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0388
WRB-00388,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0388
DEV-00389,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0389
